Ticker,Cluster,Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,Month
ENJ-USD,0,2022-01-26,1.5326319932937622,1.7249499559402466,1.5062730312347412,1.5544099807739258,1.5544099807739258,285727510,0.01402623677645165,2022-01
ENJ-USD,0,2022-01-27,1.554000973701477,1.6498939990997314,1.4651060104370115,1.5803769826889038,1.5803769826889038,254851754,0.016705375181681026,2022-01
ENJ-USD,0,2022-01-28,1.580121994018555,1.6812410354614258,1.569357991218567,1.6400439739227295,1.6400439739227295,197645343,0.03775491030773326,2022-01
ENJ-USD,0,2022-01-29,1.6400439739227295,1.7531750202178955,1.6369789838790894,1.7531750202178955,1.7531750202178955,203063693,0.06898049570254772,2022-01
ENJ-USD,0,2022-01-30,1.754235029220581,1.8747509717941284,1.738173007965088,1.7887059450149536,1.7887059450149536,265647246,0.020266615932413856,2022-01
ENJ-USD,0,2022-01-31,1.7885700464248655,1.9101910591125488,1.6917370557785034,1.886178970336914,1.886178970336914,286872449,0.054493599461450604,2022-01
ENJ-USD,0,2022-02-01,1.885581970214844,1.898669004440308,1.825927972793579,1.8414249420166016,1.8414249420166016,195105935,-0.023727349856052293,2022-02
ENJ-USD,0,2022-02-02,1.8415260314941408,1.8576209545135496,1.6847540140151978,1.695984959602356,1.695984959602356,154029045,-0.07898230283281038,2022-02
ENJ-USD,0,2022-02-03,1.6956779956817627,1.7085490226745603,1.6249209642410278,1.6902769804000854,1.6902769804000854,153674499,-0.0033655836214543378,2022-02
ENJ-USD,0,2022-02-04,1.690722942352295,1.823470950126648,1.6653800010681152,1.818552017211914,1.818552017211914,189808597,0.07588995075911531,2022-02
ENJ-USD,0,2022-02-05,1.819167971611023,1.987766981124878,1.8127989768981931,1.918290972709656,1.918290972709656,309272996,0.05484525850992994,2022-02
ENJ-USD,0,2022-02-06,1.9181699752807615,2.069499969482422,1.918091058731079,2.062804937362671,2.062804937362671,348629389,0.07533474676622376,2022-02
ENJ-USD,0,2022-02-07,2.0628340244293213,2.162075996398926,2.032756090164185,2.10405707359314,2.10405707359314,267524951,0.019998079063748397,2022-02
ENJ-USD,0,2022-02-08,2.1010921001434326,2.162030935287476,1.921887993812561,2.1166470050811768,2.1166470050811768,277694993,0.005983645427705353,2022-02
ENJ-USD,0,2022-02-09,2.1152760982513428,2.1868560314178467,2.017262935638428,2.156888008117676,2.156888008117676,233857265,0.01901167409582105,2022-02
ENJ-USD,0,2022-02-10,2.156677007675171,2.1580049991607666,1.986799955368042,1.9904340505599976,1.9904340505599976,288172902,-0.077173203676413,2022-02
ENJ-USD,0,2022-02-11,1.9904409646987915,2.0510358810424805,1.800253987312317,1.8306479454040527,1.8306479454040527,245018093,-0.08027701551377198,2022-02
ENJ-USD,0,2022-02-12,1.8306950330734253,1.8696540594100952,1.762632966041565,1.8104009628295896,1.8104009628295896,184412608,-0.011060008903019503,2022-02
ENJ-USD,0,2022-02-13,1.8099570274353027,1.8369230031967163,1.715595006942749,1.744292974472046,1.744292974472046,124429845,-0.03651566128987216,2022-02
ENJ-USD,0,2022-02-14,1.7429850101470947,1.7688390016555786,1.681172013282776,1.7527300119400024,1.7527300119400024,138625871,0.004836938284699777,2022-02
ENJ-USD,0,2022-02-15,1.7526060342788696,1.9693820476531985,1.7443219423294067,1.9676100015640257,1.9676100015640257,196140787,0.12259731285492403,2022-02
ENJ-USD,0,2022-02-16,1.9681669473648071,2.0069420337677,1.890902042388916,1.950405955314636,1.950405955314636,206268484,-0.008743626143247085,2022-02
ENJ-USD,0,2022-02-17,1.949502944946289,1.992226004600525,1.7179219722747805,1.7359379529953003,1.7359379529953003,234292879,-0.10996069907135719,2022-02
ENJ-USD,0,2022-02-18,1.7375600337982178,1.796550989151001,1.661139965057373,1.6754169464111328,1.6754169464111328,169514817,-0.03486357705339671,2022-02
ENJ-USD,0,2022-02-19,1.675462007522583,1.70830500125885,1.6085950136184692,1.6620889902114868,1.6620889902114868,116590825,-0.007955008589471069,2022-02
ENJ-USD,0,2022-02-20,1.6618200540542605,1.6618200540542605,1.4935040473937988,1.5364450216293335,1.5364450216293335,162180846,-0.0755940080959,2022-02
ENJ-USD,0,2022-02-21,1.5361260175704956,1.6339579820632937,1.3848140239715576,1.3879979848861694,1.3879979848861694,244829735,-0.09661721353735286,2022-02
ENJ-USD,0,2022-02-22,1.3880339860916138,1.4702210426330566,1.3444620370864868,1.4648829698562622,1.4648829698562622,236843804,0.05539272088813463,2022-02
ENJ-USD,0,2022-02-23,1.4650599956512451,1.529997944831848,1.3855359554290771,1.3901009559631348,1.3901009559631348,203561182,-0.05104982133860514,2022-02
ENJ-USD,0,2022-02-24,1.3895000219345093,1.4120010137557983,1.1696690320968628,1.3559620380401611,1.3559620380401611,436244626,-0.024558588911494095,2022-02
ENJ-USD,0,2022-02-25,1.3562560081481934,1.4592679738998413,1.326810002326965,1.4490389823913574,1.4490389823913574,220214529,0.06864273610913552,2022-02
ENJ-USD,0,2022-02-26,1.4491640329360962,1.506484031677246,1.4304510354995728,1.440464973449707,1.440464973449707,146470821,-0.00591703125025711,2022-02
ENJ-USD,0,2022-02-27,1.4403369426727295,1.4890129566192627,1.359166979789734,1.3758180141448977,1.3758180141448977,171417955,-0.04487923031546481,2022-02
ENJ-USD,0,2022-02-28,1.3756150007247925,1.582190990447998,1.3423030376434326,1.5654020309448242,1.5654020309448242,190732913,0.13779730665741963,2022-02
ENJ-USD,0,2022-03-01,1.565263032913208,1.6382780075073242,1.5185459852218628,1.598242998123169,1.598242998123169,225248726,0.02097925422935787,2022-03
ENJ-USD,0,2022-03-02,1.5983569622039795,1.612185001373291,1.5247639417648315,1.546923041343689,1.546923041343689,173340821,-0.03211023407563518,2022-03
ENJ-USD,0,2022-03-03,1.5468120574951172,1.5600130558013916,1.4556770324707031,1.481011986732483,1.481011986732483,122365045,-0.04260784334426515,2022-03
ENJ-USD,0,2022-03-04,1.4809930324554443,1.48163902759552,1.3446500301361084,1.358667016029358,1.358667016029358,138737876,-0.08260903476753856,2022-03
ENJ-USD,0,2022-03-05,1.3590790033340454,1.4382480382919312,1.333287000656128,1.4187480211257937,1.4187480211257937,109506487,0.04422055175227535,2022-03
ENJ-USD,0,2022-03-06,1.4188460111618042,1.4702850580215454,1.3413569927215576,1.3423149585723877,1.3423149585723877,126311426,-0.053873599409679174,2022-03
ENJ-USD,0,2022-03-07,1.3423930406570437,1.3942339420318604,1.2857400178909302,1.312615990638733,1.312615990638733,138569280,-0.022125185854474094,2022-03
ENJ-USD,0,2022-03-08,1.312574028968811,1.3736549615859983,1.3048230409622192,1.3359479904174805,1.3359479904174805,125674721,0.017775190874669944,2022-03
ENJ-USD,0,2022-03-09,1.336737036705017,1.4347130060195925,1.336737036705017,1.3943500518798828,1.3943500518798828,173817430,0.04371581968857319,2022-03
ENJ-USD,0,2022-03-10,1.394273042678833,1.398563027381897,1.3078670501708984,1.3328640460968018,1.3328640460968018,135377251,-0.04409653494126864,2022-03
ENJ-USD,0,2022-03-11,1.3329050540924072,1.3543980121612549,1.2919009923934937,1.3094569444656372,1.3094569444656372,108294879,-0.017561507266784293,2022-03
ENJ-USD,0,2022-03-12,1.3093169927597046,1.3482789993286133,1.308480978012085,1.3205779790878296,1.3205779790878296,73023398,0.008492860089210907,2022-03
ENJ-USD,0,2022-03-13,1.3202290534973145,1.3822940587997437,1.2871860265731812,1.299291968345642,1.299291968345642,129900230,-0.01611870792884984,2022-03
ENJ-USD,0,2022-03-14,1.2991900444030762,1.3342430591583252,1.285612940788269,1.328914999961853,1.328914999961853,152241648,0.02279936483708833,2022-03
ENJ-USD,0,2022-03-15,1.328963041305542,1.3411500453948977,1.2805999517440796,1.3242299556732178,1.3242299556732178,127995803,-0.003525465728635546,2022-03
ENJ-USD,0,2022-03-16,1.3241699934005735,1.4233410358428955,1.304371953010559,1.4233410358428955,1.4233410358428955,193040147,0.07484431215671394,2022-03
ENJ-USD,0,2022-03-17,1.4232840538024902,1.435647964477539,1.3911230564117432,1.40522301197052,1.40522301197052,133549588,-0.012729221891397247,2022-03
ENJ-USD,0,2022-03-18,1.4050250053405762,1.458927035331726,1.3690299987792969,1.4498779773712158,1.4498779773712158,112357043,0.0317778495087957,2022-03
ENJ-USD,0,2022-03-19,1.4499709606170654,1.5460939407348633,1.442850947380066,1.5099350214004517,1.5099350214004517,148461494,0.04142213687397733,2022-03
ENJ-USD,0,2022-03-20,1.5100970268249512,1.5134459733963013,1.4224770069122314,1.4406189918518066,1.4406189918518066,124286466,-0.0459066307928635,2022-03
ENJ-USD,0,2022-03-21,1.4406189918518066,1.4784250259399414,1.408756971359253,1.4378080368041992,1.4378080368041992,129312904,-0.0019512133766848017,2022-03
ENJ-USD,0,2022-03-22,1.4376660585403442,1.4943970441818235,1.428773045539856,1.4575270414352417,1.4575270414352417,162415797,0.013714629579391957,2022-03
ENJ-USD,0,2022-03-23,1.4575819969177246,1.559095025062561,1.4437350034713743,1.5375909805297852,1.5375909805297852,176933752,0.05493135757927603,2022-03
ENJ-USD,0,2022-03-24,1.5374250411987305,1.6950210332870483,1.5322760343551636,1.6837170124053955,1.6837170124053955,417616755,0.09503569787152477,2022-03
ENJ-USD,0,2022-03-25,1.683794021606445,1.686121940612793,1.5790879726409912,1.6161119937896729,1.6161119937896729,169787871,-0.04015224536998685,2022-03
ENJ-USD,0,2022-03-26,1.6162359714508057,1.65910005569458,1.5943599939346311,1.6549890041351318,1.6549890041351318,85346455,0.02405588875947573,2022-03
ENJ-USD,0,2022-03-27,1.655519962310791,1.7977689504623413,1.648771047592163,1.794677972793579,1.794677972793579,221935973,0.0844047714573466,2022-03
ENJ-USD,0,2022-03-28,1.7946900129318235,1.845020055770874,1.6993470191955566,1.7099039554595947,1.7099039554595947,208345829,-0.0472363391199514,2022-03
ENJ-USD,0,2022-03-29,1.708611011505127,1.815253973007202,1.708611011505127,1.7503780126571655,1.7503780126571655,220740603,0.02367036877617612,2022-03
ENJ-USD,0,2022-03-30,1.750277042388916,1.832963943481445,1.6823480129241943,1.792816996574402,1.792816996574402,211928521,0.024245610725429412,2022-03
ENJ-USD,0,2022-03-31,1.7927160263061523,1.9643709659576416,1.7505470514297483,1.791398048400879,1.791398048400879,451894411,-0.0007914629191012601,2022-03
ENJ-USD,0,2022-04-01,1.7928019762039185,1.901993989944458,1.746330976486206,1.8598450422286987,1.8598450422286987,279949613,0.038208701795181765,2022-04
ENJ-USD,0,2022-04-02,1.860090970993042,1.9254330396652224,1.8261690139770508,1.854519009590149,1.854519009590149,192444196,-0.0028636969842216198,2022-04
ENJ-USD,0,2022-04-03,1.854274034500122,1.909628987312317,1.8064769506454468,1.8790370225906368,1.8790370225906368,155662630,0.013220685726972548,2022-04
ENJ-USD,0,2022-04-04,1.878715991973877,1.878715991973877,1.700924038887024,1.7755969762802124,1.7755969762802124,173839179,-0.05504949879476617,2022-04
ENJ-USD,0,2022-04-05,1.7757710218429563,1.8105429410934448,1.6986099481582642,1.6991300582885742,1.6991300582885742,124378256,-0.043065469818400204,2022-04
ENJ-USD,0,2022-04-06,1.6993060111999512,1.6998059749603271,1.5248639583587646,1.5252599716186523,1.5252599716186523,188771271,-0.10232888637438986,2022-04
ENJ-USD,0,2022-04-07,1.5253969430923462,1.7259180545806885,1.4910420179367063,1.669337034225464,1.669337034225464,352207133,0.09446065935495107,2022-04
ENJ-USD,0,2022-04-08,1.6699910163879397,1.7693599462509155,1.6428450345993042,1.6486589908599854,1.6486589908599854,270412903,-0.01238697934660804,2022-04
ENJ-USD,0,2022-04-09,1.6486819982528689,1.8255540132522583,1.6486819982528689,1.8046139478683472,1.8046139478683472,344729865,0.09459503625247057,2022-04
ENJ-USD,0,2022-04-10,1.8046669960021973,1.8071290254592896,1.6726369857788086,1.6726369857788086,1.6726369857788086,164969818,-0.07313307217060627,2022-04
ENJ-USD,0,2022-04-11,1.6716619729995728,1.6716619729995728,1.4704910516738892,1.497789978981018,1.497789978981018,184008554,-0.10453374419218575,2022-04
ENJ-USD,0,2022-04-12,1.4986319541931152,1.6154320240020752,1.4986319541931152,1.5571420192718506,1.5571420192718506,189252828,0.039626410327041395,2022-04
ENJ-USD,0,2022-04-13,1.5567179918289185,1.6075279712677002,1.5327789783477783,1.5898900032043457,1.5898900032043457,121915332,0.021030826685807913,2022-04
ENJ-USD,0,2022-04-14,1.5898929834365845,1.612035036087036,1.494426965713501,1.5231540203094482,1.5231540203094482,165695523,-0.04197522014755384,2022-04
ENJ-USD,0,2022-04-15,1.52326500415802,1.5362399816513062,1.4849580526351929,1.5258259773254397,1.5258259773254397,124673452,0.0017542264146397368,2022-04
ENJ-USD,0,2022-04-16,1.5259870290756226,1.5363060235977173,1.4776740074157717,1.5068190097808838,1.5068190097808838,88045707,-0.01245683834658029,2022-04
ENJ-USD,0,2022-04-17,1.506669044494629,1.5185099840164185,1.4213659763336182,1.4285629987716677,1.4285629987716677,94904517,-0.05193457907104304,2022-04
ENJ-USD,0,2022-04-18,1.4284780025482178,1.4511929750442505,1.3593440055847168,1.450387954711914,1.450387954711914,138092166,0.015277559308908506,2022-04
ENJ-USD,0,2022-04-19,1.4504040479660034,1.5215719938278198,1.4343680143356323,1.517477035522461,1.517477035522461,146730564,0.04625595558249973,2022-04
ENJ-USD,0,2022-04-20,1.517475962638855,1.5797139406204224,1.4829740524291992,1.515697002410889,1.515697002410889,214051718,-0.0011730214493553826,2022-04
ENJ-USD,0,2022-04-21,1.515508055686951,1.5539779663085938,1.4258240461349487,1.4414429664611816,1.4414429664611816,156706089,-0.04899002625960058,2022-04
ENJ-USD,0,2022-04-22,1.4412070512771606,1.4905279874801636,1.4234730005264282,1.4413750171661377,1.4413750171661377,126474716,-4.7139773563631415e-05,2022-04
ENJ-USD,0,2022-04-23,1.4414080381393433,1.446578025817871,1.3989280462265017,1.4083319902420044,1.4083319902420044,98702263,-0.02292465633898566,2022-04
ENJ-USD,0,2022-04-24,1.4081690311431885,1.4194730520248413,1.3713710308074951,1.390987992286682,1.390987992286682,101815446,-0.012315276565110334,2022-04
ENJ-USD,0,2022-04-25,1.3912500143051147,1.3912500143051147,1.286687970161438,1.3792680501937866,1.3792680501937866,157860440,-0.008425624202282656,2022-04
ENJ-USD,0,2022-04-26,1.3788650035858154,1.4195879697799685,1.2665820121765137,1.2760180234909058,1.2760180234909058,154447651,-0.07485856479338748,2022-04
ENJ-USD,0,2022-04-27,1.2761859893798828,1.3231810331344604,1.2644920349121094,1.3053170442581177,1.3053170442581177,122228469,0.022961290693258585,2022-04
ENJ-USD,0,2022-04-28,1.3054850101470947,1.3243969678878784,1.272560954093933,1.2973569631576538,1.2973569631576538,115034498,-0.0060981974727741806,2022-04
ENJ-USD,0,2022-04-29,1.2970919609069824,1.3006110191345217,1.1865129470825195,1.208122968673706,1.208122968673706,123014185,-0.06878137399190432,2022-04
ENJ-USD,0,2022-04-30,1.2081060409545898,1.2222830057144165,1.029229998588562,1.0588819980621338,1.0588819980621338,143653192,-0.12353127494580374,2022-04
ENJ-USD,0,2022-05-01,1.058838963508606,1.1229000091552734,1.032418966293335,1.0987839698791504,1.0987839698791504,155379035,0.03768311472859254,2022-05
ENJ-USD,0,2022-05-02,1.098391056060791,1.1142430305480957,1.0224629640579224,1.0708550214767456,1.0708550214767456,141200947,-0.02541805229054861,2022-05
ENJ-USD,0,2022-05-03,1.0704519748687744,1.1233689785003662,1.046046018600464,1.0649490356445312,1.0649490356445312,121888066,-0.005515205806356338,2022-05
ENJ-USD,0,2022-05-04,1.0650759935379028,1.187865972518921,1.0640490055084229,1.1796900033950806,1.1796900033950806,144320885,0.10774315381308885,2022-05
ENJ-USD,0,2022-05-05,1.1797209978103638,1.202394962310791,1.044162034988403,1.0692640542984009,1.0692640542984009,158034859,-0.09360590390600931,2022-05
ENJ-USD,0,2022-05-06,1.0691360235214231,1.0747090578079224,1.0195759534835815,1.0491340160369873,1.0491340160369873,136334399,-0.018826068435099486,2022-05
ENJ-USD,0,2022-05-07,1.0492229461669922,1.0518200397491455,0.9766150116920472,0.9979900121688844,0.9979900121688844,106175756,-0.04874878050498732,2022-05
ENJ-USD,0,2022-05-08,0.9980949759483336,0.9991080164909364,0.9456920027732848,0.9548609852790833,0.9548609852790833,130800581,-0.04321589030342188,2022-05
ENJ-USD,0,2022-05-09,0.9556689858436584,0.9789699912071228,0.7772120237350464,0.7772120237350464,0.7772120237350464,219482337,-0.1860469369707406,2022-05
ENJ-USD,0,2022-05-10,0.7768189907073975,0.8991159796714783,0.7454749941825867,0.8149290084838867,0.8149290084838867,291191876,0.04852856568994368,2022-05
ENJ-USD,0,2022-05-11,0.8147280216217041,0.846671998500824,0.5757520198822021,0.6200699806213379,0.6200699806213379,359613821,-0.23911165983043015,2022-05
ENJ-USD,0,2022-05-12,0.6202260255813599,0.664683997631073,0.4913969933986664,0.5792739987373352,0.5792739987373352,264477657,-0.0657925446465305,2022-05
ENJ-USD,0,2022-05-13,0.5791490077972412,0.7629550099372864,0.5778070092201233,0.6733120083808899,0.6733120083808899,227806385,0.16233770175863715,2022-05
ENJ-USD,0,2022-05-14,0.673183023929596,0.7723709940910339,0.6511250138282776,0.742842972278595,0.742842972278595,197763365,0.10326707831174109,2022-05
ENJ-USD,0,2022-05-15,0.7429569959640503,0.7700570225715637,0.7036349773406982,0.7700570225715637,0.7700570225715637,114611981,0.0366349973124096,2022-05
ENJ-USD,0,2022-05-16,0.7703229784965515,0.7723159790039062,0.6852719783782959,0.7029790282249451,0.7029790282249451,97511848,-0.08710782757699598,2022-05
ENJ-USD,0,2022-05-17,0.7030389904975891,0.7519059777259827,0.7000219821929932,0.7398620247840881,0.7398620247840881,90651729,0.05246670964320854,2022-05
ENJ-USD,0,2022-05-18,0.7399359941482544,0.7495759725570679,0.647454023361206,0.647454023361206,0.647454023361206,93384313,-0.12489896538459211,2022-05
ENJ-USD,0,2022-05-19,0.6470639705657959,0.7101519703865051,0.6284859776496887,0.6989259719848633,0.6989259719848633,102292950,0.07949900188502146,2022-05
ENJ-USD,0,2022-05-20,0.6988419890403748,0.7103670239448547,0.6499680280685425,0.6668930053710938,0.6668930053710938,79080652,-0.045831701636154465,2022-05
ENJ-USD,0,2022-05-21,0.6664760112762451,0.6944779753684998,0.6571750044822693,0.688398003578186,0.688398003578186,74340793,0.03224654934733606,2022-05
ENJ-USD,0,2022-05-22,0.6884999871253967,0.7300789952278137,0.6830329895019531,0.7205809950828552,0.7205809950828552,86508960,0.046750559033272854,2022-05
ENJ-USD,0,2022-05-23,0.7197099924087524,0.7441030144691467,0.6715980172157288,0.6757389903068542,0.6757389903068542,99376080,-0.062230346181756935,2022-05
ENJ-USD,0,2022-05-24,0.6758049726486206,0.6925939917564392,0.6455050110816956,0.6840749979019165,0.6840749979019165,74906976,0.012336135275066606,2022-05
ENJ-USD,0,2022-05-25,0.6840320229530334,0.6928049921989441,0.6599460244178772,0.6806759834289551,0.6806759834289551,78109098,-0.0049687745983793,2022-05
ENJ-USD,0,2022-05-26,0.6810439825057983,0.7097409963607788,0.6065700054168701,0.6287850141525269,0.6287850141525269,122251478,-0.07623446476695661,2022-05
ENJ-USD,0,2022-05-27,0.6284729838371277,0.6361500024795532,0.5815430283546448,0.5899249911308289,0.5899249911308289,108554393,-0.061801763952777033,2022-05
ENJ-USD,0,2022-05-28,0.6013399958610535,0.6082209944725037,0.5835790038108826,0.6000170111656189,0.6000170111656189,66344583,0.017107293616167363,2022-05
ENJ-USD,0,2022-05-29,0.5999569892883301,0.6132040023803711,0.5831239819526672,0.6120560169219971,0.6120560169219971,59247509,0.020064440728089883,2022-05
ENJ-USD,0,2022-05-30,0.6120749711990356,0.6758409738540649,0.607958972454071,0.6711819767951965,0.6711819767951965,83107670,0.09660220345605186,2022-05
ENJ-USD,0,2022-05-31,0.6711440086364746,0.7156509757041931,0.6711440086364746,0.6979849934577942,0.6979849934577942,143723742,0.039934053042631534,2022-05
ENJ-USD,0,2022-06-01,0.6980819702148438,0.7066810131072998,0.6283509731292725,0.6359120011329651,0.6359120011329651,98388721,-0.08893170040421872,2022-06
ENJ-USD,0,2022-06-02,0.6356920003890991,0.6519659757614136,0.622776985168457,0.6502379775047302,0.6502379775047302,83984038,0.022528237155835074,2022-06
ENJ-USD,0,2022-06-03,0.6502249836921692,0.6503000259399414,0.6036720275878906,0.6123080253601074,0.6123080253601074,72132731,-0.058332415910522406,2022-06
ENJ-USD,0,2022-06-04,0.6123120188713074,0.6249240040779114,0.5997949838638306,0.621658980846405,0.621658980846405,56715948,0.015271652663376711,2022-06
ENJ-USD,0,2022-06-05,0.6217479705810547,0.6396570205688477,0.6111379861831665,0.6310930252075195,0.6310930252075195,58524954,0.015175594098664424,2022-06
ENJ-USD,0,2022-06-06,0.631201982498169,0.6678979992866516,0.6302289962768555,0.6527460217475891,0.6527460217475891,82795855,0.03431030874243857,2022-06
ENJ-USD,0,2022-06-07,0.652787983417511,0.652787983417511,0.6085219979286194,0.6260889768600464,0.6260889768600464,76105140,-0.04083831076622135,2022-06
ENJ-USD,0,2022-06-08,0.626075029373169,0.6367290019989014,0.6138659715652466,0.6194049715995789,0.6194049715995789,62993902,-0.010675807285394301,2022-06
ENJ-USD,0,2022-06-09,0.6193370223045349,0.6449040174484253,0.6101009845733643,0.6218960285186768,0.6218960285186768,74807233,0.004021693453097219,2022-06
ENJ-USD,0,2022-06-10,0.6217309832572937,0.629040002822876,0.5754759907722473,0.581063985824585,0.581063985824585,63487606,-0.06565734595757355,2022-06
ENJ-USD,0,2022-06-11,0.5811100006103516,0.5977460145950317,0.5272930264472961,0.5368840098381042,0.5368840098381042,64653301,-0.0760328932170613,2022-06
ENJ-USD,0,2022-06-12,0.5372269749641418,0.5419800281524658,0.4910899996757507,0.4920220077037811,0.4920220077037811,80411011,-0.08355995207950262,2022-06
ENJ-USD,0,2022-06-13,0.4912559986114502,0.4922870099544525,0.411884993314743,0.4464060068130493,0.4464060068130493,128737300,-0.09271130188589982,2022-06
ENJ-USD,0,2022-06-14,0.4465380012989044,0.488299012184143,0.4114150106906891,0.4540689885616302,0.4540689885616302,150574945,0.01716594676511618,2022-06
ENJ-USD,0,2022-06-15,0.4539819955825805,0.4829739928245544,0.4055840075016022,0.4829559922218323,0.4829559922218323,102283193,0.06361809413963382,2022-06
ENJ-USD,0,2022-06-16,0.4831880033016205,0.4888949990272522,0.419046014547348,0.4262430071830749,0.4262430071830749,71098381,-0.11742888783271965,2022-06
ENJ-USD,0,2022-06-17,0.426239013671875,0.4517520070075989,0.4240989983081817,0.4407849907875061,0.4407849907875061,54514044,0.034116650266089454,2022-06
ENJ-USD,0,2022-06-18,0.4406670033931732,0.4458299875259399,0.3824279904365539,0.4136349856853485,0.4136349856853485,59883064,-0.06159466785303058,2022-06
ENJ-USD,0,2022-06-19,0.4135420024394989,0.4472610056400299,0.3959720134735107,0.4411860108375549,0.4411860108375549,63818488,0.06660709588323943,2022-06
ENJ-USD,0,2022-06-20,0.4411779940128326,0.4648509919643402,0.4273230135440826,0.4601080119609833,0.4601080119609833,68775863,0.0428889417583902,2022-06
ENJ-USD,0,2022-06-21,0.4600020051002502,0.4979709982872009,0.450313001871109,0.4678559899330139,0.4678559899330139,71197279,0.016839476319937763,2022-06
ENJ-USD,0,2022-06-22,0.4680899977684021,0.4833860099315643,0.4485749900341034,0.46424600481987,0.46424600481987,67108467,-0.007716017729431646,2022-06
ENJ-USD,0,2022-06-23,0.4642339944839477,0.5333999991416931,0.4642339944839477,0.5222340226173401,0.5222340226173401,132517534,0.12490795223960993,2022-06
ENJ-USD,0,2022-06-24,0.5221409797668457,0.5533289909362793,0.515487015247345,0.5457980036735535,0.5457980036735535,78149738,0.045121497328180826,2022-06
ENJ-USD,0,2022-06-25,0.545710027217865,0.6189029812812805,0.5347939729690552,0.5860909819602966,0.5860909819602966,134311893,0.0738239751987857,2022-06
ENJ-USD,0,2022-06-26,0.5858950018882751,0.5999600291252136,0.5490310192108154,0.5493190288543701,0.5493190288543701,101856882,-0.0627410320884575,2022-06
ENJ-USD,0,2022-06-27,0.5492820143699646,0.6111950278282166,0.5492820143699646,0.571927011013031,0.571927011013031,147967559,0.041156379027704304,2022-06
ENJ-USD,0,2022-06-28,0.5718070268630981,0.5934159755706787,0.5275639891624451,0.530551016330719,0.530551016330719,86051520,-0.07234488647253157,2022-06
ENJ-USD,0,2022-06-29,0.5306199789047241,0.5402719974517822,0.5131840109825134,0.5207710266113281,0.5207710266113281,67791911,-0.018433646187371533,2022-06
ENJ-USD,0,2022-06-30,0.520887017250061,0.5246099829673767,0.4662370085716247,0.506850004196167,0.506850004196167,75535776,-0.026731560904502683,2022-06
ENJ-USD,0,2022-07-01,0.507423996925354,0.5179600119590759,0.474929004907608,0.4770669937133789,0.4770669937133789,69731475,-0.05876099484308406,2022-07
ENJ-USD,0,2022-07-02,0.477402001619339,0.4863469898700714,0.4599280059337616,0.4766939878463745,0.4766939878463745,56512841,-0.0007818731371479481,2022-07
ENJ-USD,0,2022-07-03,0.476637989282608,0.4840059876441955,0.4625419974327087,0.4787519872188568,0.4787519872188568,49509949,0.004317233749433269,2022-07
ENJ-USD,0,2022-07-04,0.4787119925022125,0.5203729867935181,0.4691720008850097,0.5187559723854065,0.5187559723854065,74907995,0.08355889110547388,2022-07
ENJ-USD,0,2022-07-05,0.5187889933586121,0.5663589835166931,0.5187889933586121,0.5376120209693909,0.5376120209693909,165456389,0.03634859083603059,2022-07
ENJ-USD,0,2022-07-06,0.5378509759902954,0.5449920296669006,0.5237169861793518,0.5400779843330383,0.5400779843330383,71589163,0.004586882858759411,2022-07
